Iteration,Accuracy (approx),Average Population Generality,Macropopulation Size,Micropopulation Size,Match Set Size,Correct Set Size,Average Iteration Age of Correct Set Classifiers,# Classifiers Subsumed in Iteration,# Crossover Operations Performed in Iteration,# Mutation Operations Performed in Iteration,# Covering Operations Performed in Iteration,# Deletion Operations Performed in Iteration,Total Global Time,Total Matching Time,Total Deletion Time,Total Subsumption Time,Total Selection Time,Total Evaluation Time
148,,,79,94,8,4,126.33333333333333,0,0,0,0,0,0.6292810440063477,0.009670019149780273,0.00013899803161621094,0.0015137195587158203,0.0004801750183105469,0.6108207702636719
149,,,80,96,7,5,149.0,0,0,1,0,0,0.629601001739502,0.009772062301635742,0.00013899803161621094,0.0015707015991210938,0.0005002021789550781,0.6108715534210205
150,,,80,96,7,1,149.0,0,0,0,0,0,0.6297998428344727,0.009877443313598633,0.0001399517059326172,0.0015716552734375,0.0005002021789550781,0.6109275817871094
151,,,80,96,5,3,151.0,0,0,0,0,0,0.6300628185272217,0.009986162185668945,0.0001399517059326172,0.0015745162963867188,0.0005164146423339844,0.6109797954559326
152,,,80,96,9,6,140.9,0,0,0,0,0,0.6302800178527832,0.010096073150634766,0.000141143798828125,0.0015773773193359375,0.0005164146423339844,0.6110372543334961
153,,,80,96,2,1,153.0,0,0,0,0,0,0.6304981708526611,0.010194778442382812,0.00014209747314453125,0.0015795230865478516,0.00052642822265625,0.6110835075378418
154,,,80,96,2,1,139.0,0,0,0,0,0,0.6306819915771484,0.010306835174560547,0.0001430511474609375,0.0015804767608642578,0.00052642822265625,0.6111326217651367
155,,,82,98,6,3,155.0,0,1,1,0,0,0.6310598850250244,0.010417938232421875,0.0001442432403564453,0.0016627311706542969,0.0005414485931396484,0.6111831665039062
156,,,82,98,9,2,152.0,0,0,0,0,0,0.6312780380249023,0.010531187057495117,0.00014543533325195312,0.0016644001007080078,0.0005414485931396484,0.6112442016601562
157,,,83,100,3,2,157.0,0,0,1,0,0,0.6315960884094238,0.010637044906616211,0.00014638900756835938,0.0017285346984863281,0.0005567073822021484,0.6112923622131348
158,,,84,101,5,1,158.0,0,0,0,1,0,0.6318058967590332,0.010748147964477539,0.00014710426330566406,0.001729726791381836,0.0005567073822021484,0.6113471984863281
159,,,84,101,8,5,159.0,0,0,0,0,0,0.6320819854736328,0.010856866836547852,0.00014829635620117188,0.0017325878143310547,0.0005755424499511719,0.6114025115966797
160,,,84,101,5,3,143.0,0,0,0,0,0,0.6322779655456543,0.01096487045288086,0.00014829635620117188,0.0017344951629638672,0.0005755424499511719,0.6114552021026611
161,,,86,103,4,2,161.0,0,1,1,0,0,0.6326420307159424,0.011072874069213867,0.00014925003051757812,0.0018162727355957031,0.0005903244018554688,0.611506462097168
162,,,86,103,9,3,157.8,0,0,0,0,0,0.6328599452972412,0.01118612289428711,0.00015020370483398438,0.0018184185028076172,0.0005903244018554688,0.6115663051605225
163,,,86,103,9,7,154.6,0,0,0,0,0,0.6330838203430176,0.011301040649414062,0.00015020370483398438,0.0018224716186523438,0.0005903244018554688,0.6116223335266113
164,,,86,103,4,1,159.0,0,0,0,0,0,0.633267879486084,0.011406898498535156,0.00015091896057128906,0.0018243789672851562,0.0005903244018554688,0.6116712093353271
165,,,86,103,7,2,157.0,0,0,0,0,0,0.6334700584411621,0.011518716812133789,0.00015163421630859375,0.0018265247344970703,0.0005903244018554688,0.6117231845855713
166,,,86,103,4,1,161.0,0,0,0,0,0,0.6336560249328613,0.011627435684204102,0.00015163421630859375,0.0018284320831298828,0.0005903244018554688,0.6117725372314453
167,,,88,105,6,3,167.0,0,1,1,0,0,0.634040117263794,0.011745452880859375,0.000152587890625,0.001911163330078125,0.000606536865234375,0.6118226051330566
168,,,88,105,5,4,168.0,0,0,0,0,0,0.6343197822570801,0.011863470077514648,0.0001537799835205078,0.0019142627716064453,0.0006246566772460938,0.6118781566619873
169,,,88,105,11,4,156.33333333333334,0,0,0,0,0,0.6345548629760742,0.011983633041381836,0.00015473365783691406,0.001917123794555664,0.0006246566772460938,0.6119401454925537
170,,,88,105,9,6,156.11111111111111,0,0,0,0,0,0.6347799301147461,0.01210165023803711,0.0001556873321533203,0.0019199848175048828,0.0006246566772460938,0.6119959354400635
171,,,88,105,8,2,159.66666666666666,0,0,0,0,0,0.6349928379058838,0.012216567993164062,0.0001556873321533203,0.0019218921661376953,0.0006246566772460938,0.6120531558990479
172,,,89,107,5,4,172.0,0,0,1,0,0,0.635383129119873,0.012376546859741211,0.0001556873321533203,0.0019998550415039062,0.0006434917449951172,0.6121029853820801
173,,,90,109,2,2,173.0,0,0,1,0,0,0.6357319355010986,0.012487649917602539,0.00015687942504882812,0.0020749568939208984,0.0006585121154785156,0.6121549606323242
174,,,90,109,8,6,174.0,0,0,0,0,0,0.6360352039337158,0.01260066032409668,0.00015687942504882812,0.002079010009765625,0.0006794929504394531,0.612213134765625
175,,,90,109,8,3,175.0,0,0,0,0,0,0.6363170146942139,0.01271963119506836,0.00015807151794433594,0.0020821094512939453,0.00069427490234375,0.6122722625732422
176,,,90,109,10,7,157.8,0,0,0,0,0,0.6365518569946289,0.012840509414672852,0.0001590251922607422,0.0020859241485595703,0.00069427490234375,0.6123325824737549
177,,,90,109,7,3,162.5,0,0,0,0,0,0.6367690563201904,0.012961387634277344,0.00015997886657714844,0.0020880699157714844,0.00069427490234375,0.6123878955841064
178,,,90,109,5,4,159.85714285714286,0,0,0,0,0,0.6370198726654053,0.013124465942382812,0.00016117095947265625,0.002090930938720703,0.00069427490234375,0.6124386787414551
179,,,91,111,5,2,179.0,0,0,1,0,0,0.6373670101165771,0.013239383697509766,0.0001621246337890625,0.002165079116821289,0.0007102489471435547,0.6124885082244873
180,,,91,111,4,3,180.0,0,0,0,0,0,0.6376309394836426,0.013357400894165039,0.0001628398895263672,0.002166748046875,0.0007252693176269531,0.6125426292419434
181,,,93,113,1,1,181.0,0,0,2,0,0,0.6379709243774414,0.0134735107421875,0.00016379356384277344,0.0022478103637695312,0.000736236572265625,0.6125926971435547
182,,,95,115,5,3,182.0,0,0,2,0,0,0.6383371353149414,0.013597488403320312,0.0001647472381591797,0.0023365020751953125,0.000751495361328125,0.6126477718353271
183,,,95,115,6,3,171.33333333333334,0,0,0,0,0,0.638559103012085,0.013723373413085938,0.00016570091247558594,0.002338409423828125,0.000751495361328125,0.6127049922943115
184,,,96,117,5,1,184.0,0,0,1,0,0,0.638908863067627,0.013847112655639648,0.0001666545867919922,0.0024182796478271484,0.0007627010345458984,0.6127548217773438
185,,,96,117,4,2,180.0,0,0,0,0,0,0.6391181945800781,0.013969898223876953,0.00016760826110839844,0.002420186996459961,0.0007627010345458984,0.6128089427947998
186,,,96,117,7,4,172.33333333333334,0,0,0,0,0,0.6393370628356934,0.014095067977905273,0.0001685619354248047,0.0024230480194091797,0.0007627010345458984,0.6128618717193604
187,,,96,117,7,5,173.88888888888889,0,0,0,0,0,0.6395540237426758,0.014215946197509766,0.00016951560974121094,0.0024259090423583984,0.0007627010345458984,0.6129140853881836
188,,,96,117,11,5,172.625,0,0,0,0,0,0.639793872833252,0.014347076416015625,0.0001704692840576172,0.002428770065307617,0.0007627010345458984,0.6129701137542725
189,,,96,117,5,2,168.33333333333334,0,0,0,0,0,0.6400039196014404,0.014474153518676758,0.00017142295837402344,0.0024306774139404297,0.0007627010345458984,0.6130199432373047
190,,,98,119,13,9,190.0,0,0,1,0,0,0.6404550075531006,0.014602184295654297,0.0001723766326904297,0.0025298595428466797,0.0007865428924560547,0.6130790710449219
191,,,99,121,11,4,191.0,0,0,1,0,0,0.6408860683441162,0.014737129211425781,0.00017309188842773438,0.002626180648803711,0.0008046627044677734,0.6131432056427002
192,,,99,121,4,2,180.0,0,0,0,0,0,0.6411001682281494,0.014863014221191406,0.00017404556274414062,0.002628326416015625,0.0008046627044677734,0.6131992340087891
193,,,99,121,12,7,176.54545454545453,0,0,0,0,0,0.6414330005645752,0.014994144439697266,0.00017499923706054688,0.0026323795318603516,0.0008046627044677734,0.6133062839508057
194,,,99,121,9,4,194.0,0,0,0,0,0,0.6418309211730957,0.015205144882202148,0.00017595291137695312,0.0026352405548095703,0.0008225440979003906,0.613375186920166
195,,,99,121,13,6,174.22222222222223,0,0,0,0,0,0.6420919895172119,0.015341043472290039,0.00017595291137695312,0.0026395320892333984,0.0008225440979003906,0.6134383678436279
196,,,99,121,7,3,185.0,0,0,0,0,0,0.6423099040985107,0.01546621322631836,0.00017690658569335938,0.0026426315307617188,0.0008225440979003906,0.6134912967681885
197,,,99,121,15,10,181.6,0,0,0,0,0,0.6425759792327881,0.015600204467773438,0.00017786026000976562,0.0026466846466064453,0.0008225440979003906,0.613553524017334
198,,,99,121,15,9,198.0,0,0,0,0,0,0.6429119110107422,0.015736103057861328,0.00017881393432617188,0.002651691436767578,0.0008466243743896484,0.613614559173584
199,0.62,0.5912847483095418,99,121,14,9,199.0,0,0,0,0,0,0.6433200836181641,0.015871286392211914,0.0001800060272216797,0.002655506134033203,0.0008685588836669922,0.6136786937713623
200,,,99,121,1,1,180.0,0,0,0,0,0,0.6435089111328125,0.01598834991455078,0.00018095970153808594,0.002657651901245117,0.0008685588836669922,0.613800048828125
201,,,99,121,2,1,199.0,0,0,0,0,0,0.6437020301818848,0.01611042022705078,0.00018215179443359375,0.0026597976684570312,0.0008685588836669922,0.6138479709625244
202,,,99,121,13,5,183.875,0,0,0,0,0,0.643949031829834,0.016239404678344727,0.00018310546875,0.0026628971099853516,0.0008685588836669922,0.6139070987701416
203,,,99,121,7,5,181.8,0,0,0,0,0,0.6441769599914551,0.0163726806640625,0.00018405914306640625,0.0026655197143554688,0.0008685588836669922,0.6139588356018066
204,,,99,121,5,2,193.0,0,0,0,0,0,0.6443829536437988,0.01649641990661621,0.00018405914306640625,0.0026674270629882812,0.0008685588836669922,0.614006757736206
205,,,99,121,7,3,187.0,0,0,0,0,0,0.6445980072021484,0.016620397567749023,0.0001850128173828125,0.0026695728302001953,0.0008685588836669922,0.6140577793121338
206,,,99,121,7,2,193.0,0,0,0,0,0,0.644813060760498,0.01674652099609375,0.0001862049102783203,0.0026712417602539062,0.0008685588836669922,0.614107608795166
207,,,99,121,9,5,198.75,0,0,0,0,0,0.6450409889221191,0.016872644424438477,0.0001862049102783203,0.002674102783203125,0.0008685588836669922,0.614161491394043
208,,,101,123,11,4,208.0,0,0,2,0,0,0.6454370021820068,0.017003774642944336,0.00018715858459472656,0.002763986587524414,0.0008873939514160156,0.6142184734344482
209,,,103,125,8,2,209.0,0,1,2,0,0,0.6458628177642822,0.0171356201171875,0.0001881122589111328,0.002868175506591797,0.0009024143218994141,0.6142756938934326
210,,,103,125,8,4,190.0,0,0,0,0,0,0.64609694480896,0.017264604568481445,0.00018906593322753906,0.002869844436645508,0.0009024143218994141,0.6143348217010498
211,,,105,127,10,6,211.0,0,0,2,0,0,0.6465659141540527,0.017401695251464844,0.00019025802612304688,0.0029845237731933594,0.0009243488311767578,0.6143927574157715
212,,,105,127,11,4,197.0,0,0,0,0,0,0.6468260288238525,0.01754450798034668,0.00019121170043945312,0.002987384796142578,0.0009243488311767578,0.6144556999206543
213,,,105,127,9,5,190.0,0,0,0,0,0,0.6470658779144287,0.01768040657043457,0.00019121170043945312,0.0029904842376708984,0.0009243488311767578,0.6145117282867432
214,,,106,129,7,1,214.0,0,0,1,0,0,0.6474299430847168,0.017820358276367188,0.00019216537475585938,0.0030584335327148438,0.0009360313415527344,0.6145632266998291
215,,,106,129,10,6,215.0,0,0,0,0,0,0.6477870941162109,0.01795816421508789,0.00019311904907226562,0.003061532974243164,0.0009558200836181641,0.6146249771118164
216,,,106,129,6,3,201.5,0,0,0,0,0,0.6480209827423096,0.0180971622467041,0.0001938343048095703,0.003063678741455078,0.0009558200836181641,0.6146800518035889
217,,,106,129,7,4,210.2,0,0,0,0,0,0.6482560634613037,0.018236875534057617,0.00019478797912597656,0.0030667781829833984,0.0009558200836181641,0.6147329807281494
218,,,106,129,4,2,202.5,0,0,0,0,0,0.6484589576721191,0.01836085319519043,0.0001957416534423828,0.0030689239501953125,0.0009558200836181641,0.6147818565368652
219,,,106,129,13,9,194.46666666666667,0,0,0,0,0,0.6487188339233398,0.018498897552490234,0.00019669532775878906,0.003074169158935547,0.0009558200836181641,0.614840030670166
220,,,107,131,5,3,220.0,0,0,1,0,0,0.6490960121154785,0.018629074096679688,0.00019788742065429688,0.003152132034301758,0.0009708404541015625,0.6148898601531982
221,,,107,131,7,4,202.14285714285714,0,0,0,0,0,0.6493308544158936,0.018763065338134766,0.0001990795135498047,0.003155231475830078,0.0009708404541015625,0.6149492263793945
222,,,109,133,9,5,222.0,0,0,1,0,0,0.6497700214385986,0.018903732299804688,0.00020003318786621094,0.003259420394897461,0.0009899139404296875,0.6150064468383789
223,,,109,133,10,7,203.55555555555554,0,0,0,0,0,0.650029182434082,0.019045591354370117,0.00020003318786621094,0.003263711929321289,0.0009899139404296875,0.6150681972503662
224,,,110,135,18,9,224.0,0,0,1,0,0,0.6504888534545898,0.019197702407836914,0.0002009868621826172,0.003353595733642578,0.001013040542602539,0.6151332855224609
225,,,112,137,6,5,225.0,0,0,2,0,0,0.6509079933166504,0.019333600997924805,0.00020194053649902344,0.0034685134887695312,0.0010311603546142578,0.6151878833770752
226,,,112,137,10,4,208.0,0,0,0,0,0,0.6511738300323486,0.019487619400024414,0.0002028942108154297,0.00347137451171875,0.0010311603546142578,0.6152482032775879
227,,,114,139,21,13,227.0,0,1,0,0,0,0.6517131328582764,0.01963973045349121,0.00020384788513183594,0.0035905838012695312,0.0010652542114257812,0.6153171062469482
228,,,114,139,12,3,217.5,0,0,0,0,0,0.6519870758056641,0.019794940948486328,0.0002048015594482422,0.0035936832427978516,0.0010652542114257812,0.6153812408447266
229,,,114,139,16,8,220.8,0,0,0,0,0,0.6522808074951172,0.019954919815063477,0.00020575523376464844,0.003597736358642578,0.0010652542114257812,0.6154441833496094
230,,,114,139,19,12,217.1764705882353,0,0,0,0,0,0.6525859832763672,0.020110130310058594,0.00020575523376464844,0.0036029815673828125,0.0010652542114257812,0.6155099868774414
231,,,114,139,10,6,215.9,0,0,0,0,0,0.6528398990631104,0.020256996154785156,0.00020575523376464844,0.0036056041717529297,0.0010652542114257812,0.6155657768249512
232,,,114,139,15,8,215.83333333333334,0,0,0,0,0,0.6531269550323486,0.0204160213470459,0.00020694732666015625,0.003609895706176758,0.0010652542114257812,0.6156246662139893
233,,,114,139,2,1,220.0,0,0,0,0,0,0.6533341407775879,0.020554065704345703,0.00020694732666015625,0.0036118030548095703,0.0010652542114257812,0.6156716346740723
234,,,114,139,9,4,221.0,0,0,0,0,0,0.6536400318145752,0.020704030990600586,0.0002079010009765625,0.0036149024963378906,0.0010652542114257812,0.6157255172729492
235,,,114,139,13,9,221.71428571428572,0,0,0,0,0,0.6539211273193359,0.020848751068115234,0.00020885467529296875,0.0036187171936035156,0.0010652542114257812,0.6157844066619873
236,,,114,139,19,6,224.88888888888889,0,0,0,0,0,0.6542220115661621,0.02100968360900879,0.00020885467529296875,0.0036230087280273438,0.0010652542114257812,0.6158497333526611
237,,,114,139,7,3,218.6,0,0,0,0,0,0.6544520854949951,0.021149635314941406,0.00020885467529296875,0.003626108169555664,0.0010652542114257812,0.6159007549285889
238,,,115,141,4,2,238.0,0,0,1,0,0,0.6548149585723877,0.021286487579345703,0.000209808349609375,0.0037109851837158203,0.0010824203491210938,0.6159496307373047
239,,,115,141,1,1,220.0,0,0,0,0,0,0.6550211906433105,0.02142024040222168,0.00021076202392578125,0.003712892532348633,0.0010824203491210938,0.6159994602203369
240,,,115,141,4,1,220.0,0,0,0,0,0,0.6552419662475586,0.021563291549682617,0.00021076202392578125,0.003715038299560547,0.0010824203491210938,0.6160473823547363
241,,,116,143,9,7,241.0,0,0,1,0,0,0.6556601524353027,0.02171611785888672,0.00021147727966308594,0.0038123130798339844,0.0011034011840820312,0.616100549697876
242,,,116,143,12,4,242.0,0,0,0,0,0,0.6560142040252686,0.02187037467956543,0.00021266937255859375,0.0038149356842041016,0.0011203289031982422,0.616161584854126
243,,,116,143,3,2,243.0,0,0,0,0,0,0.6563029289245605,0.022019386291503906,0.000213623046875,0.0038170814514160156,0.0011343955993652344,0.6162154674530029
244,,,116,143,5,3,232.33333333333334,0,0,0,0,0,0.6565351486206055,0.022162437438964844,0.00021457672119140625,0.003820180892944336,0.0011343955993652344,0.6162691116333008
245,,,116,143,2,1,222.0,0,0,0,0,0,0.6567509174346924,0.02230548858642578,0.0002155303955078125,0.003821134567260742,0.0011343955993652344,0.6163182258605957
246,,,117,145,7,3,246.0,0,0,1,0,0,0.6571309566497803,0.02245950698852539,0.0002167224884033203,0.003893136978149414,0.0011494159698486328,0.6163697242736816
247,,,119,147,9,8,247.0,0,1,1,0,0,0.657642126083374,0.022618532180786133,0.00021767616271972656,0.004022121429443359,0.0011713504791259766,0.6164278984069824
248,,,119,147,10,5,223.57142857142858,0,0,0,0,0,0.6580407619476318,0.0228726863861084,0.0002186298370361328,0.00402522087097168,0.0011713504791259766,0.6165211200714111
249,,,119,147,10,8,249.0,0,0,0,0,0,0.6584148406982422,0.023036956787109375,0.00021982192993164062,0.004029273986816406,0.0011932849884033203,0.6165778636932373
250,,,121,149,16,8,250.0,0,0,2,0,0,0.6589100360870361,0.023200035095214844,0.00021982192993164062,0.004151344299316406,0.0012161731719970703,0.616645336151123
251,,,122,151,10,7,251.0,0,0,2,0,0,0.6593749523162842,0.023355960845947266,0.00022077560424804688,0.00426936149597168,0.0012362003326416016,0.6167073249816895
252,,,122,151,5,2,252.0,0,0,0,0,0,0.6596941947937012,0.023504018783569336,0.00022172927856445312,0.004271507263183594,0.0012509822845458984,0.6167633533477783
253,,,123,153,12,5,253.0,0,0,1,0,0,0.660163164138794,0.023665189743041992,0.00022292137145996094,0.004373311996459961,0.0012698173522949219,0.6168262958526611
254,,,123,153,14,11,248.91666666666666,0,0,0,0,0,0.6604721546173096,0.023835182189941406,0.00022363662719726562,0.004377126693725586,0.0012698173522949219,0.6168930530548096
255,,,123,153,11,5,253.0,0,0,0,0,0,0.6607470512390137,0.02399730682373047,0.00022459030151367188,0.004379987716674805,0.0012698173522949219,0.6169524192810059
256,,,124,155,15,9,256.0,0,0,1,0,0,0.6612169742584229,0.024163484573364258,0.0002257823944091797,0.004487037658691406,0.0012938976287841797,0.6170144081115723
257,,,124,155,10,7,240.66666666666666,0,0,0,0,0,0.6614987850189209,0.02432847023010254,0.0002257823944091797,0.004491329193115234,0.0012938976287841797,0.6170754432678223
258,,,124,155,16,7,250.0,0,0,0,0,0,0.6617980003356934,0.02449321746826172,0.00022673606872558594,0.0044956207275390625,0.0012938976287841797,0.6171383857727051
259,,,124,155,14,6,238.42857142857142,0,0,0,0,0,0.6620900630950928,0.024663209915161133,0.00022792816162109375,0.004498720169067383,0.0012938976287841797,0.6171982288360596
260,,,124,157,8,4,260.0,0,0,1,0,0,0.6624720096588135,0.0248260498046875,0.00022792816162109375,0.004548788070678711,0.0013127326965332031,0.6172523498535156
261,,,124,157,13,9,239.0,0,0,0,0,0,0.6627588272094727,0.024981975555419922,0.00022792816162109375,0.0045528411865234375,0.0013127326965332031,0.6173174381256104
262,,,124,157,11,6,247.5,0,0,0,0,0,0.6630399227142334,0.025148868560791016,0.00022864341735839844,0.004555940628051758,0.0013127326965332031,0.6173756122589111
263,,,125,159,17,7,263.0,0,0,1,0,0,0.6635329723358154,0.025320768356323242,0.00022864341735839844,0.004671812057495117,0.0013349056243896484,0.6174397468566895
264,,,125,159,7,3,249.0,0,0,0,0,0,0.6637980937957764,0.02548694610595703,0.0002295970916748047,0.004673957824707031,0.0013349056243896484,0.6174976825714111
265,,,126,160,6,1,265.0,0,0,0,1,0,0.6640567779541016,0.025647878646850586,0.00023055076599121094,0.004675149917602539,0.0013349056243896484,0.6175496578216553
266,,,128,162,6,5,266.0,0,0,1,0,0,0.6645619869232178,0.025815725326538086,0.00023174285888671875,0.00481414794921875,0.0013537406921386719,0.6176009178161621
267,,,129,164,14,4,267.0,0,0,1,0,0,0.66501784324646,0.025984764099121094,0.000232696533203125,0.00489497184753418,0.001371622085571289,0.617668867111206
268,,,129,164,12,8,244.6,0,0,0,0,0,0.6653168201446533,0.026154756546020508,0.00023365020751953125,0.004899024963378906,0.001371622085571289,0.6177339553833008
269,,,129,164,8,5,247.0,0,0,0,0,0,0.6655838489532471,0.02631974220275879,0.0002346038818359375,0.004901885986328125,0.001371622085571289,0.6177899837493896
270,,,129,164,8,5,248.44444444444446,0,0,0,0,0,0.6658449172973633,0.026480913162231445,0.00023555755615234375,0.004904985427856445,0.001371622085571289,0.6178438663482666
271,,,129,164,13,6,256.57142857142856,0,0,0,0,0,0.6661341190338135,0.02665114402770996,0.00023651123046875,0.004908084869384766,0.001371622085571289,0.6179029941558838
272,,,129,164,8,3,272.0,0,0,0,0,0,0.6664519309997559,0.026813030242919922,0.0002377033233642578,0.004911184310913086,0.0013887882232666016,0.6179571151733398
273,,,131,166,15,10,273.0,0,1,1,0,0,0.6669881343841553,0.026986122131347656,0.00023889541625976562,0.005036115646362305,0.001413583755493164,0.618023157119751
274,,,131,166,11,7,264.46153846153845,0,0,0,0,0,0.6672799587249756,0.027157068252563477,0.00024008750915527344,0.005040168762207031,0.001413583755493164,0.6180860996246338
275,,,131,166,6,4,273.0,0,0,0,0,0,0.6675331592559814,0.027317047119140625,0.0002410411834716797,0.0050432682037353516,0.001413583755493164,0.6181380748748779
276,,,131,166,3,1,273.0,0,0,0,0,0,0.6677708625793457,0.027480125427246094,0.0002422332763671875,0.005044460296630859,0.001413583755493164,0.6181862354278564
277,,,131,166,7,1,277.0,0,0,0,0,0,0.6680829524993896,0.027645349502563477,0.00024318695068359375,0.005046367645263672,0.001424551010131836,0.618239164352417
278,,,131,166,20,12,255.26666666666668,0,0,0,0,0,0.6684279441833496,0.027831315994262695,0.00024437904357910156,0.005051136016845703,0.001424551010131836,0.6183102130889893
